x1,x2,x3,x4,x5
0.0857659131580001,-0.11825997209374292,-0.010996607012121152,-0.0005818344974092495,-0.009272524454178557
-0.12769394406952495,0.2873841317022367,0.20556862889695887,-0.09816940655179782,0.11542307607100497
0.062380622267776416,0.0746736082417994,0.04231705785638378,-0.031115392900461846,0.06066582751188455
0.08021528000980185,-0.15953304289704398,-0.08203613678326288,0.07151826423975,-0.07367175114597356
-0.09335081629977805,0.04698742459847312,-0.056057824046806336,0.0030448493675055244,-0.014686118665027644
-0.16981320845516254,0.08226701165036669,0.11023738385563381,-0.0626549623965187,0.020318624045488322
0.0009730866029934792,-0.08084349097480041,0.0032111326910382616,0.010563323240791815,-0.030249725079523993
-0.08326740868278616,-0.010662615150522504,0.017058066487883182,-0.05308886601876648,0.011471960511943135
0.01132796218016297,-0.11587683434299188,-0.049509396280232536,0.038276424054512544,-0.056902834594608834
0.1460421236971429,0.04182368104345053,-0.10031678606633665,0.05130761784954709,0.016395812865838473
-0.01918900975532106,0.11100448514058861,-0.006383801832906787,0.08991767628317417,-0.037743241215739146
0.06363557376823462,0.10906590365541813,0.07525320186732457,-0.02229209422894328,0.06443037253014872
-0.017755787041664448,0.1479279660546834,0.00937248214834359,0.03345096368098453,0.013296762889704198
-0.10974395944987822,-0.038322525557857236,0.06463625436767763,-0.04889657046140526,-0.006893755905679469
-0.06923128167891339,-0.07071114673204656,-0.042688788900706286,0.03495578925575147,-0.06418125790949204
0.014689161169153933,-0.027473998931045827,0.1564464768893422,-0.05722651495466841,0.03657652972302471
-0.0850884379694949,0.06976259047712267,0.031018620976977183,-0.049567161158688526,0.03129676358356723
-0.11006494050396315,-0.018278631853232006,0.022907146423292214,0.04792365909827334,-0.07006305771270371
-0.12049482959315137,0.03748285003909928,0.1996733555270596,-0.11756785388854916,0.06016675876861261
0.05795539958052834,-0.004400977416789778,0.15904549718770977,-0.1328130247895848,0.1089861786670453
0.023190225306572127,-0.010370944415522788,-0.03392237135223563,0.02168212523699526,-0.011817619534071476
-0.05907122318297759,-0.04853358721378474,0.07616002670502296,-0.036628982603681706,-0.004425148587884464
0.0030100534278395008,0.049570811316978575,-0.1385913575148499,0.07480297421558306,-0.03791009889402562
-0.020700922031529696,0.012422093387149426,0.06480605710528192,-0.06729664892665331,0.0454693901943226
-0.09180962635839782,-0.0520611067902419,0.04952321465314301,-0.04170905348078316,-0.010872575107292486
-0.16159694205236055,-0.023440857760155972,0.11480545902663568,-0.10870387882624387,0.025296852843455075
0.10218972617240205,-0.061278944844474985,-0.09736752459378803,0.06119906669783746,-0.03220962240556397
-0.09486979024445667,-0.06357070402790295,0.0520751638741131,0.05035566483961091,-0.0805181187830403
-0.03112898628765241,0.03612742826784931,0.0736892819336283,-0.09847853557471468,0.071467757444531
0.006101401153932915,-0.007919800140150994,-0.02587990256732999,0.07972725548284884,-0.05721242291743485
0.0683026302653684,0.006159900519959017,-0.06782790788930415,0.06013599543981323,-0.021802871088689373
-0.12990140077717297,-0.08428043794406986,-0.04330574798225264,0.03287372222928387,-0.08348019596889791
0.07119668164113042,-0.03420438689636945,-0.12230299963271132,0.09546614163522049,-0.05746869571388422
-0.1188769153191913,0.3135325416695073,0.14473295676609124,-0.09189160858484004,0.12101905531480907
-0.10139771402117378,0.06546161421315641,-0.018823706220270967,0.0066323622997104745,-0.014330024763851482
0.09597871907033655,0.06256418093347256,-0.025078716226156855,-0.03626441043784846,0.07044046092566897
-0.0453552430288202,-0.019881905944563245,0.07165031052236466,-0.11161728980987626,0.060922757584534165
-0.05657417385225264,-0.10133496089042111,0.0990373531291035,-0.07381326380952402,0.007649170367630927
-0.002722909038725268,0.0628066471902465,0.028921020356052304,-0.07693160761724852,0.07176960399495594
-0.14697518022378436,0.1366216504659647,0.03690847320340013,-0.016299132447572758,0.00936408811084418
0.034118008255431674,-0.07848940733497108,-0.08190660235898693,0.11516975006207059,-0.09453849016958182
0.02511559151739928,-0.08693984430672662,-0.08165849378879596,0.04653313085241328,-0.050613630206436167
0.009699538082746938,0.005721203553990342,-0.07612812373671615,0.1483011510054242,-0.10098718841608621
0.03281595166936592,0.021719941810129064,0.08955319065024345,-0.07447206061574305,0.06807968641060547
0.05585656505879808,0.06471090000471817,0.034116318374975974,-0.014407888293633197,0.044145927632932604
0.04198037863537881,-0.05317779998754412,-0.0755312446805902,0.050476162375424155,-0.039128561460943775
-0.005380003534664902,-0.11535987661961129,-0.14510383391183876,0.19013110539497996,-0.16921157904526238
-0.05555261467495754,0.10638770828093706,0.0891768921965005,-0.10783551693244385,0.09125674960324037
-0.0652565941786617,0.08610652653462611,0.06564376970062459,-0.057589386259354794,0.04709133146443176
-0.059022226101433685,-0.03309159816330571,-0.03372605212366321,0.02704810165713122,-0.045030415483593295
-0.011549054919011445,0.08107937435036522,-0.0273912230576065,0.038069945162938754,-0.007173434898286319
-0.0580257447085848,0.012530926515085724,0.055509230832442975,-0.10011505615518419,0.0584677090652512
-0.15278419836102466,-0.20684627307579012,0.010760751670693946,7.861342168798901e-5,-0.10153763033929605
-0.02372081021561748,0.01306869538406392,0.02742812756062087,-0.03368284649118426,0.02099415097023208
-0.02523465219151824,0.03144331973944271,0.06326217266427735,-0.036309531986508686,0.027569857327109717
0.08416112040001102,-0.21395669541244866,-0.14247158109347483,0.06266160506005734,-0.08158478420187741
-0.005353574900492325,0.12508406632301666,0.01900376747261239,0.008588966156456703,0.027923103081322623
-0.04154251378439003,0.02139616350314641,0.05279593130811507,-0.06693847520719036,0.041986700553290714
-0.011102343394382945,-0.21054247611228358,-0.08252573792248503,0.034476063553573036,-0.08729233410066432
-0.1843399023625876,0.06499278552105991,0.11080155736198988,-0.050864064676404995,0.0029614755727599435
-0.028111333512240873,-0.10866599267117592,-0.05816716105229304,0.07880961361342802,-0.0946712025994707
-0.03276896490491473,-0.027647460275482826,-0.005269163344530037,0.04366132309788241,-0.048058370359802365
-0.1530403802537435,-0.014938872017264692,-0.0324777143925676,0.06631093949781923,-0.09403286890910212
-0.05813432392433532,0.14110910004827054,0.032712448829011524,0.0319058641253805,0.0011303494169860391
-0.04776881990552569,0.13793257290065203,0.08292267409942805,-0.03385858268769222,0.04977748713579984
0.1688090583078951,-0.14095753505479885,-0.04815505512343294,-0.016297968724471423,0.018718625811027394
-0.0022855684522161343,-0.10154171717136426,-0.058483259662768065,0.04307747743834882,-0.06001423277826616
-0.02536813480060692,-0.011081235568886188,-0.14920024906165896,0.15878290400960457,-0.12280708778336792
-0.09363751820649405,0.07564140253679372,0.032574580848674595,-0.004956897321617193,-0.0011634594571338067
0.07159597456082363,0.10639644148676695,0.03564722863082714,-0.03098718563534706,0.07218668104046137
0.13322951619414555,-0.0638615147137379,-0.04232119263383306,0.0038240755256543878,0.016390103571391618
0.05499074548809443,-0.034588212155021995,-0.027736551910466006,-0.02327068595979766,0.022134305060502832
0.02195814163911874,-0.10391847205360753,-0.07176196735182447,0.025390526019192266,-0.04130626309083808
-0.0771217781997909,0.08919430501473988,-0.02990930520403431,-0.016541165556599804,0.01571185054906285
-0.0972625045509081,-0.07464400062552191,-0.01253840410332189,0.09148096364458884,-0.1134228319911387
-0.07923646340462286,-0.04043820419081298,0.11221006422760639,-0.10795443415418467,0.042908185425660765
-0.05033033991700645,-0.04503325051306911,0.018024568507469883,-0.016049963144258408,-0.0154763939215539
0.08281892358620302,-0.10651552706562742,0.014102550735177426,0.047104680462165247,-0.040754934653488985
