SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,META,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
-0.006722515076838964,-0.03579335796341254,-0.0020086026080676778,-0.013914209970579572,-0.017817428513501543,-0.009648658803753318,-0.009801981073186306,-0.003265055863662103,-0.03054960551562802,0.0033290210085930028,-0.001652813321619373,-0.016616875669983933,-0.00804886066973931,-0.005430603012622548,-0.0019677836872754595,0.0033423161737073936,-0.009075103057583078,0.004082619196374537,-0.028547192933959464,0.008632125920806422,-0.002586457961889277,-0.0017463787463547487,0.00011456216911498451,-0.005204649511388104,0.0010212667954774268,0.0032728206016776618,-0.00979693311138552,-0.0006800999205067715,-0.003353858787119801,0.008303323584790245,-0.006507940977582782,0.0067407135889216985,0.00042908563590904336,0.003598282576006806,0.013397965520559163,0.007354884092482639,-0.01251798901275547,-0.0034985455086192774,-0.014747449272876523,0.007487368173550779,-0.016044615786600214,-0.009487594146476819,0.003153006281354731,-0.013325618138381512,0.00897792145041798,-0.0013954684765516978,-0.01479786368990621,-0.0035584812181280734,0.004428602167494189,-0.009956305194944282,-0.007704014113999458,-0.013540350392929668,-0.013351356161687034,-0.010157596866218865,0.0006720568016251871,-0.010123795066583896,-0.006408160080012104,-0.008014998696599829,0.006359187823773205,-0.0159960076495842,-0.0027994172359785408,0.00282301897293058,-0.023626086819865333,-0.0015241743501746008,-0.018107022234783,0.0002416758936076846,-0.008092582632242551,-0.019684226666830007,-0.0025145239967929722,-0.02075756042568022,0.004509431442670797,-0.00047252363930172514,-0.009190435910549688,-0.013357689483957769,-0.005489625971595524,-0.0017718950989085158,0.0005200327155427953,0.0019539578936069724,-0.011822066056403902,-0.012500077322656566,-0.0003378005967561437,0.0017073620307725967,0.0015246082211886058,-0.004492155800914999,0.0022607620768431147,-0.0010908318049959176,-0.0016542576902347506,-0.00711882611422765,-0.01874693754514023,-0.006464427136979145,-0.0176778375651222,0.0018688603380112578,-0.012701309651994563,0.0035254114141607396,-0.012240653888301867,-0.04773246854628588,0.009815263073278846,-0.013822087527603832,-0.023653089350252676,-0.009386639058639679
-0.003070241775385174,-0.029249390604505376,-0.008922142126927213,0.018395430569861038,-0.0017068620153485314,0.005949690593109125,0.006131499725306799,-0.0016712495703048447,-0.01742426920623219,0.00035937279953768275,-0.008554104758458858,0.012783978831846232,0.016501009771237696,0.007423477235377396,0.009530683826744601,0.00398105024581219,-0.009158145741537838,0.0034850956216980755,-0.002618581645292939,-0.004890477846890451,-0.005063076705991931,-0.006473001939200418,-0.017471533182464416,-0.002633698370502313,6.009753189273326e-5,0.009557538602894988,-0.009390440618624818,-0.007655521945519328,0.022663301449097784,-0.0020030572288959325,-0.005877591214530575,-0.00876336274979983,0.005823101896585303,0.003530455000545274,0.004106100584031935,0.03245017602699729,-0.014383285467885254,-0.01082494917789767,-0.01831206568714394,0.012386206864847038,-0.07220087591002922,0.013616396606135783,0.023716367922753,0.010492179207237884,0.0,-0.022459688600928174,-0.008054700357921663,0.017420747938574177,0.00868798996227138,-0.01987505088556807,0.008524966280465174,-0.02461568879442444,-0.010618663055918187,-0.002886237248598489,0.004828069674885471,-0.0004312725484928448,-0.0021138133160093497,-0.0038024277488718505,-0.009664313176007577,0.005027683929526461,-0.03231483887596942,0.006112706382836786,-0.007722574481483613,0.0013738266982641356,0.009819173547896076,-0.015470146265977314,0.0025845841488278953,0.021605551363270914,0.002727959913259026,-0.00871756789671152,-0.005196146460326956,-0.0036470739884451042,-0.008858727378867504,0.02550414357099018,0.015900539280426118,-0.00789842629917148,-0.03449842529731195,-0.011050643423345718,0.006062614680856893,-0.007721401944048356,-0.006179279471567156,-0.007669380317293251,-0.0014462549280549464,-0.003948630852247614,0.0013533567448786865,-0.012020785855773375,-0.009113535717426013,0.0012808979693945677,0.0049234421243604665,-0.028065005036552737,-0.02188244756730917,0.004448424427999198,0.004364916107726602,-0.020419338996409797,-0.004040814998574893,0.004717594567221317,-0.0002767200979940654,-0.007617311389785941,-0.015141413303713325,0.007602381618528886
0.0015061460385688008,0.0034917377322749577,0.013215622958984374,0.0027565441218631026,-0.01188916230408743,0.008280346833883234,0.00734198047491863,-0.002611616209242218,-0.014467656489027148,0.0037313602793378475,0.0007654764358859811,0.003311908410372544,-0.004472732791469869,0.000882998419335479,-0.004297259180672586,0.0006069675821189779,0.008176421062022321,0.0005306330058616471,-0.0008751129244491951,0.01456778800798042,0.012535711129388893,-0.002113095207144533,0.0006066638083321862,-0.0001784901994287269,0.0034204809825670868,-0.0007368181923185224,-0.025185444222407094,0.0,0.0007386168133665105,0.00423714419790433,-0.0007673124615895643,0.0005961506430745,-0.008318231994919656,0.00468437707002578,0.010021135926784552,-0.004452755414786513,0.0140984926212675,-0.010647746215251108,-0.010867834015564903,0.001835182126482593,-0.002443668009880051,0.01028342719758335,0.023079893100268034,0.0031977358570234315,-0.014373615664872497,-0.0026549568634771648,-0.025733503910275624,-0.009931039871430736,0.0004913951907992153,-0.0003035760649091612,0.008754657272347144,-0.004690871725100743,0.005841275577705085,0.004180990574613075,-0.005509408430708129,-0.007396574322960259,0.00217251489907877,0.012881822008420807,0.00037543801925132847,0.01417373160266111,-0.004722393796963709,0.009832860049998393,0.026115526054429017,0.003658551987641756,-0.010079333474116603,-0.0034371628726324044,0.011057166875406033,0.019812129627381214,-0.0006368123366583545,-0.02212450225308149,0.003020268239986912,0.0010844584966633875,0.0018929081711263063,-0.009093477289509488,-0.00673100466635157,-0.000626150025442973,0.0033645111227136315,0.008298534448940131,-0.006186709673228319,0.004145871222814623,-0.029315229247376506,0.004436813969051379,-0.007291936452107128,0.0027371496352583957,0.0012514182587504141,0.012776112506107884,0.028428145110080072,-0.0029985624946062828,-0.01065081114120281,-0.011556113854485295,0.010019986169507389,-0.002571610598466889,0.008234193835429782,-0.005547456380592619,0.02786043086687262,-0.006691093264401982,0.001799125173117977,0.011667190636976299,0.01742402939583676,0.0
0.006576666257333885,0.006622535937450991,0.010979184133564468,0.035231212663680456,0.10092549928477124,0.003959521846966352,0.003936000524443317,0.032461671725227736,-0.008645618080095563,0.0065262154950305185,0.004380096304694714,0.01307929214857162,-0.002891104162009661,-0.0010345265743121335,0.011900843897180602,-0.00028302582027583956,0.004231238186597874,0.004459556048290958,-0.009051186459229754,-0.012542075019252197,0.011522387277500323,0.002999850070025234,0.0018541956370590196,0.007388133979338463,-0.020632689473453203,0.015090338163388894,-0.0064253294431759755,0.009429045703947425,0.0001341078335459489,0.005107721326671921,0.005781385793060867,0.017075191690965053,0.0012290072386516027,0.01377026610418386,0.0024470662438573765,0.01525920329659125,0.00804892005197333,0.014648757057550865,0.015578890949014434,0.0034804941757813346,0.039005145279027875,-0.004126506651496942,0.01551679717732779,0.0019340185888325756,0.008333324487893146,-0.009009892210298798,0.007287722477090641,0.0026806367645269003,0.006566607049375284,0.0071662076288192544,0.01047429951129275,-0.007257957108547819,-0.0008972108933742451,0.009181193895785755,-0.002288489030666141,-0.0009313869665183994,0.009159023931329502,-0.01660384133791304,0.018008832610772796,-0.00016442941511907172,-0.005558093767573213,0.0030874261371713896,0.00825880075393326,0.04419819612937115,-0.07882136583722643,0.0,-0.0026726487862634984,0.008826975669987247,0.007688766352054843,-0.0012306989178155758,-0.0008147881743276741,0.004740064545833977,0.0040931281065677005,-0.0033722039042285434,-0.002612722278802382,0.022735395961944516,0.013848852745983464,-0.018578947577612026,-0.008246506458619796,0.002540945449387433,0.00177645372315971,-0.0021373835327521684,-0.0034552834644404617,0.015530936396668693,0.009782183821121837,0.012592645849760942,-0.006504056930863866,-0.004691811204731611,0.0015611029549058575,-0.007774242700117839,0.009321679621655976,0.02220003762547429,0.00862062277241682,0.0010142390626379783,0.013684088157368324,-0.005743398088798535,0.03515915016419857,-0.010015138700412707,0.011081323142980937,0.0014216999533518404
-0.00548560826541189,-0.01706064305744126,-0.018257742297007495,-0.013067856717097759,-0.022296863386701782,-0.011539572283621125,-0.012124291281941924,-0.019183274821204854,-0.006817567544739833,0.006182999106898235,0.013014007830386198,0.005655989925981597,0.0010846510160149592,-0.006364717547601928,-0.01757671570706465,0.00032360297386291315,0.017205142859424427,-0.0010080343646672318,0.006187514111900327,0.0291695520854669,0.01405723158994121,-0.00791698079958636,-0.01701697983985706,-0.03948623211221214,0.018624737520745338,-0.0036884512180409557,-0.007670635973023199,-0.009850524429800056,0.0015433624885714536,-0.0015466128432791715,-0.02395810863370107,-0.00048795806312496026,-0.03369440451328187,1.776275213827283e-5,-0.016199898748510355,0.006996573875845957,0.02927639291164197,0.002946408495745123,0.014209608651361227,0.0010952095486349567,0.008614478261674163,0.003867441847549946,0.0062797845351008075,0.0033956800130494624,-0.004132262144388776,-0.005062467864842435,-0.0073549640547986295,-0.00633872126207613,-0.003672713830849994,-0.014170287271835447,0.002961719108123928,-9.496901119876444e-5,0.010680104245387234,-0.0008463441019846973,-0.006007606594438664,-0.02685060070502865,0.016110643885413722,0.024428225102923085,-0.005159660822987799,-0.009373425508829136,-0.0186763608437992,-0.1349537219007516,0.011701821088091702,0.02574525635873104,-0.017425155458194008,0.026853849465127144,0.019251578943199732,-0.005387348469188535,0.002026058108037354,-0.0017060832174937701,-0.0008509070561313337,-0.014018068060051792,0.00595782747812823,-0.006046075573928333,-0.0014734297714877886,0.0064764605874287895,-0.0026460006429533944,0.021919724525240936,-0.002200998726538894,0.004244980568171242,0.004720686707789135,0.003998197187687236,-0.005316386936751405,-0.006766246816910959,-0.028220575497639344,-0.0029064125576059308,0.01882145480181796,-0.0007252245394654411,0.008760021927385342,-0.013571339286825412,0.057871580345617124,-0.004343601797867747,0.009221689102082653,-0.014635548008079091,-0.0031151411672357687,-0.006727614969889606,-0.01651540964060272,0.02605750700511944,-0.0033211615114565607,0.006551544481567806
0.0011659932399452622,-0.01185479994867411,0.012930792010894754,0.025632022130484877,0.014281354305895722,0.010122704864318877,0.010509308045133947,0.011270994930926204,0.013706365498714401,0.0001087839062881013,0.00047834185654793693,0.002506457163313325,-0.0001249323149269399,-0.0012259006171245757,0.006972244393574911,0.0021432228041293744,-0.0031067603202021843,7.219626114807198e-5,-0.0020497819740791234,-0.008936892084421832,-0.002390034432154353,-0.001950668434542835,0.009958239285849269,0.02093280302094791,-0.0036568398223032483,0.007909217685913017,-0.00017605064122461211,0.0024013089098500195,0.01266167911854943,0.0,-0.05164602839021448,0.002832055611329043,-0.0031122809287780218,0.0017359971292305598,-0.01290260804623422,-0.003859934500682227,-0.006817046975503227,-0.005287990879611626,0.0004776115051898788,0.0002431528057111887,0.012676421243092317,-0.011098960304990468,-0.0007007814815699343,0.0037760206874981606,0.011064972119289251,-0.001765285133691119,0.016590842051789068,-0.007029940999590534,-0.007140770166344845,0.005321429447873394,0.010334999994195515,0.022789873530702165,-0.008135789914467062,0.008470098302918228,-0.007417523128027348,0.00811141412409877,0.012578733539106768,0.019871430475659313,0.0041985916194446915,-0.009794209550919364,0.004236967307485573,0.02034475423305193,-0.029577027792462185,-0.00397039054409587,0.0,0.016554567773719997,0.01233003673139832,-0.011831939661606117,-0.00015772448718898158,-0.010681225089926527,-0.0209004616862154,0.0017087864785736429,0.007169722365602871,-0.012500692375891798,-0.00606665813895102,-0.0121739464548829,0.003813710696788597,-0.006256173813684929,0.004330073706793058,0.004037852488862681,-7.460880041987306e-5,0.007680180182636054,0.0066100384750746866,-0.05701741424088114,0.004313528142622758,-0.018210550148983207,0.01526123256675671,-0.0008466988624092897,-0.030367553953060233,0.009131146349518504,-0.00993185371720573,0.003236759767795583,-0.0026742304697567887,0.00639820379887035,0.006640425945191986,0.007562931852072907,0.008650828985485415,0.005676789425634432,-0.04631775905790125,0.008027734279594023
0.008622389966048472,0.008782539016535251,0.007855736893793264,-0.0008975138235036706,0.017471511114000693,0.010167391774045242,0.010836316104181343,0.021831735835866173,0.0021106518834626,0.00456743146737093,0.019397611613779953,-0.00152463051491869,0.007835946334158406,0.011507344975828948,0.010974149705748504,-0.025541796049871834,0.011080389766424892,-0.007110265301737195,0.0020539922102866814,0.017863106126349892,0.011978894022536934,0.001599095361713987,0.021936234486520156,-0.0025291285863088264,0.006197343866851002,0.008626561740243899,0.00996952912604887,0.008278703368958862,0.016406421027998608,0.01726061688955327,-0.02850281457002668,-0.00038951474244286466,0.008537457350746624,0.008950220961104982,-9.147931707187418e-5,-0.0010334980618028622,0.018934773829506923,0.005316102380514831,0.02546152585826289,0.00419299623729863,0.01242895787457976,0.010833021713921642,-0.012139357447272126,0.010611555781357307,0.030095822449012433,0.01102675505155215,0.004079951070993237,0.008958967012215657,0.012073181481350392,0.010282396638044089,0.012421498839028544,-0.010026941233261755,0.016829284644583442,0.011128636663773728,0.010425040400699803,0.018309626220916142,0.010282311054137683,0.020859593345965655,0.007870273220882629,-0.0026822723709502005,-6.912184628915519e-5,0.016273330605656833,0.017537891563534025,-0.0041288926995840525,-0.0007941433250073793,0.01817342187332982,0.02862861213642276,0.01970972846474739,0.01374017646560799,0.003119045941989418,0.02406466316708733,0.00545883212862508,0.0023728137527638804,0.023339855281000244,0.02548670084403115,0.018045842904584664,0.0034356722345700863,0.017905322178219052,0.014967866385291018,0.01658914480093321,0.02349397752713811,0.013267543681677596,0.016262642581357678,0.012567908457732813,-0.0021475523703268218,0.02629326299655821,-0.0015823573225238752,0.001936996687109005,0.004066030898989936,-0.0033855811188128193,0.027182188048989975,0.015289636468502232,0.007539349615530044,0.019867117797110145,0.010449468734943013,0.01163924346034273,-0.007803019863561467,0.0,0.027952313606123935,0.007210517543912998
-0.012048240785618836,-0.004153975394334819,-0.025036953615054425,-0.029919857618376344,-0.005977372284481253,-0.005068803564311941,-0.004964379157113119,-0.03660344529559734,-0.03687949935928092,-0.004438469955175939,-0.0029481415724225135,-0.01398556758337055,0.006410259274852725,-0.024967360552740514,-0.00839959900436471,-0.0017805156566931268,-0.012328821849836968,0.0023467089853599354,-0.0023425572733546396,-0.015355980176460893,0.013020844948170573,-0.005854221394002601,-0.022899465398870222,-0.04214350845384929,-0.004365096100945043,-0.0076698692822373404,-0.00021315245598862997,-0.008894945397245002,-0.009893345587837055,-0.0137046138211816,-0.008864111162656618,-0.008865141013987277,-0.012824137035282623,-0.014891044528756892,-0.019060214425313915,-0.020429068101106118,-0.0023227383751542874,-0.007344441794535417,-0.0035692636284849755,-0.003691260918193384,-0.00789198483480058,-0.006651872110752799,-0.026960468912039515,-0.022931453705500537,0.011288106748424509,-0.009568906223858198,0.006982764512079465,-0.04699604529504253,-0.004643326273495063,-0.020656521548387707,-0.009237942650236475,-0.04820406566674351,-0.011033831603611377,-0.005399102915453646,-0.017384782100683838,-0.0014930136568183094,-0.0026864802442477798,-0.007409864157096879,-0.002318270752799001,-0.007732449781170048,-0.04371588999890885,0.0021995000876371407,-0.02576963263386467,0.013152327457238933,0.003973561545226545,-0.009967604709118838,-0.005891313345610771,-0.00602344156632495,-0.013299225805285975,-0.004496543543094367,-0.012068151058845511,-0.009229717742365251,-0.009571848973163988,-0.005190988217525949,-0.002267873317578495,-0.0013835145072588206,-0.02699671414068916,-0.0074699209191718685,-0.01378537606108765,0.012177099760853238,0.0010445470266597923,-0.02660551026955038,-0.020015563078227716,-0.01231421582944947,-0.017844077414561066,-0.011699590067933419,-0.000792351555204629,-0.012002128682984892,-0.01362605632674474,-0.05075937284376786,-0.00488298017492983,-0.006078930170509422,-0.012925209333612298,-0.008515557331346124,-0.02184605693813746,-0.004320367960966576,-0.007559341078272053,0.008615609750173059,-0.014275986613640157,-0.012287553680365826
0.0005862929303086517,0.016913323500185706,-0.0035128380412948745,-0.0029204620264398073,-0.033200974462619715,0.005895303751646042,0.004772256585659829,0.0074590822735216555,0.0015033063613196784,0.006986373692595471,0.0020831195937911495,0.006317904333250857,-0.0013150285286530616,-0.012881085539662718,0.0037791745269915022,0.014891910588824997,-0.002773854482328031,0.006806623864179517,-0.012621151206357206,0.008054837913591628,-0.0065436838315381385,0.0012491767587923253,-0.001972534379882318,0.006674295532059116,0.004324184875421633,-0.002557749040866031,-0.01513022521817764,0.006213280034241597,0.011964283946893639,0.006616594996556202,-0.006398973470296165,-0.007273462692750421,0.010719092773153083,0.011431272916799795,0.0018172481275984254,0.002903958945257301,0.011175704609862613,-0.007694682124127716,-0.01977885805749502,-0.007410296301953001,-0.0034471055781924997,0.0027901672255272736,-0.007608342833977488,-0.0018330536064545822,-0.009192296426185242,-0.0077914385438555556,-0.005798160012446152,-0.010453701355946587,-0.0011856142813215786,0.001291444903156247,-0.005827419847775905,0.008670853299196368,-0.0007969552828551718,0.012214136055775482,-0.0057055084854560345,-0.012773437449420166,0.007356043444366467,0.0033931983694828194,0.012596187630067979,-0.007623223163291337,0.01461114425178378,-0.014924128787637048,-0.006183550875965338,-0.0023987731598740236,-0.008179511582824261,-0.0016389093583315528,0.0022769306879120155,0.009320146948198715,-0.00361338600820027,-0.014367428208134525,0.006412390145307034,-0.006164824789876566,0.005507739166155101,-0.0033863311961231934,-0.003653223632121727,0.009351432353949862,0.008898980871528073,0.00736423813400755,-0.030150339600776066,-0.025160389609837686,-0.003081670583513718,0.008872470131537469,0.0032452123192701077,-0.00019793219845287702,-0.0018461770465990623,-0.0005758869347431972,-0.02141159174412277,0.008030670031155651,-0.0033287941721821257,0.020124846530479523,-0.013217244809361706,-0.0011120199224585736,-0.004135037727943658,0.008869494193414873,-0.0006605631610751006,0.013701120933609312,0.0015370518257189492,-0.017967596800984365,-0.011379302297310323,-0.005408883784349894
-0.0020736908861862524,0.006180852877208043,-0.0012459931532512458,-0.016788047695762587,0.004598918977371191,-0.001230056407283464,-0.0009355420447388907,0.00832919935942611,-0.010144128556173193,0.00013502770168671852,-0.0012742116739692388,-0.0016618469037104067,-0.011109794202800227,-0.008352951091827654,-0.00292118221197768,-0.004496004473501181,-0.0038247867807145175,-0.00863045403033802,0.01040440909366569,-0.002635096967607886,-0.03622664287740884,-0.0048120313625128475,-0.0009411324570863799,0.01741110369408183,-0.000119580565454247,-0.005909328086600607,0.001989239137123011,-0.0020582820370522725,-0.0029232011616209252,0.0019718966239323787,0.004563941020291562,-0.0032673443837887284,0.004590321781969164,0.0028967144038085646,0.003255803492501208,-0.04343254113897976,-0.004835270341571052,-0.003876900107873671,-0.011916110841504457,-0.0002447185367762117,-0.018004442566741385,-0.0042663237137334775,0.006441490040799636,0.0014762713327509669,0.00795221029673554,-0.009318448818854241,0.005753153218333029,-0.0010104956056746772,0.005805971425868028,0.0019037481478991758,-0.009525179020547836,-0.007424070683204498,-0.0064742259684398284,0.003712808149533231,-0.01087819057130901,-0.0027142000424553725,0.004576779643939544,-0.00225451217987116,-0.0020530089445111033,0.0008535846111474843,-0.01825052297099039,0.00499066817005156,-0.002246801457785219,0.01824611816095789,-0.0013299848673762327,0.0009380570237671471,-0.004165102884462257,0.004408079147004029,-0.008533728220993964,-0.0031201219036827155,-0.004520506711505501,0.00985601846070816,-0.015192232797458516,-0.012087117462685093,-0.009451677118382684,-0.0030881545507800423,0.004963545635378486,-0.010604033784968325,0.006954894739601425,-0.0017539644634496643,-0.029573608761737646,0.002978711650664323,-0.0005392639785248843,-0.00801656653235705,-0.010682602844305111,-0.014431784915696522,0.01782826167074547,-0.005823318584056825,0.012969780212239268,-0.016518593168850182,-0.003930129442118235,-0.00487072086059448,-0.006689641115669165,-0.005397386594066855,0.0019834197291939137,-0.010584759742592986,0.0016709511973538316,0.018596171798273886,-0.002441538513141994,-0.010224126537844769
